parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,1.0
market_share_total,,,,%,bc,2000,1.0
market_share_total,,,,%,mb,2000,1.0
market_share_total,,,,%,nb,2000,1.0
market_share_total,,,,%,nl,2000,1.0
market_share_total,,,,%,ns,2000,1.0
market_share_total,,,,%,nt,2000,0.0
market_share_total,,,,%,nu,2000,0.0
market_share_total,,,,%,on,2000,1.0
market_share_total,,,,%,pe,2000,1.0
market_share_total,,,,%,qc,2000,1.0
market_share_total,,,,%,sk,2000,1.0
market_share_total,,,,%,yt,2000,0.0
fom,,,,$,ab,2000,26192301.73
fom,,,,$,bc,2000,26192301.73
fom,,,,$,mb,2000,26192301.73
fom,,,,$,nb,2000,26192301.73
fom,,,,$,nl,2000,26192301.73
fom,,,,$,ns,2000,26192301.73
fom,,,,$,nt,2000,26192301.73
fom,,,,$,nu,2000,26192301.73
fom,,,,$,on,2000,26192301.73
fom,,,,$,pe,2000,26192301.73
fom,,,,$,qc,2000,26192301.73
fom,,,,$,sk,2000,26192302.0
fom,,,,$,yt,2000,26192301.73
fom,,,,$,ab,2005,26192301.73
fom,,,,$,bc,2005,26192301.73
fom,,,,$,mb,2005,26192301.73
fom,,,,$,nb,2005,26192301.73
fom,,,,$,nl,2005,26192301.73
fom,,,,$,ns,2005,26192301.73
fom,,,,$,nt,2005,26192301.73
fom,,,,$,nu,2005,26192301.73
fom,,,,$,on,2005,26192301.73
fom,,,,$,pe,2005,26192301.73
fom,,,,$,qc,2005,26192301.73
fom,,,,$,sk,2005,26192301.73
fom,,,,$,yt,2005,26192301.73
fom,,,,$,ab,2010,26192301.73
fom,,,,$,bc,2010,26192301.73
fom,,,,$,mb,2010,26192301.73
fom,,,,$,nb,2010,26192301.73
fom,,,,$,nl,2010,26192301.73
fom,,,,$,ns,2010,26192301.73
fom,,,,$,nt,2010,26192301.73
fom,,,,$,nu,2010,26192301.73
fom,,,,$,on,2010,26192301.73
fom,,,,$,pe,2010,26192301.73
fom,,,,$,qc,2010,26192301.73
fom,,,,$,sk,2010,26192301.73
fom,,,,$,yt,2010,26192301.73
fom,,,,$,ab,2015,26192301.73
fom,,,,$,bc,2015,26192301.73
fom,,,,$,mb,2015,26192301.73
fom,,,,$,nb,2015,26192301.73
fom,,,,$,nl,2015,26192301.73
fom,,,,$,ns,2015,26192301.73
fom,,,,$,nt,2015,26192301.73
fom,,,,$,nu,2015,26192301.73
fom,,,,$,on,2015,26192301.73
fom,,,,$,pe,2015,26192301.73
fom,,,,$,qc,2015,26192301.73
fom,,,,$,sk,2015,26192301.73
fom,,,,$,yt,2015,26192301.73
fom,,,,$,ab,2020,26192301.73
fom,,,,$,bc,2020,26192301.73
fom,,,,$,mb,2020,26192301.73
fom,,,,$,nb,2020,26192301.73
fom,,,,$,nl,2020,26192301.73
fom,,,,$,ns,2020,26192301.73
fom,,,,$,nt,2020,26192301.73
fom,,,,$,nu,2020,26192301.73
fom,,,,$,on,2020,26192301.73
