parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.623
market_share_total,,,,%,mb,2000,1.0
market_share_total,,,,%,nl,2000,1.0
market_share_total,,,,%,ns,2000,1.0
market_share_total,,,,%,qc,2000,1.0
market_share_total,,,,%,sk,2000,1.0
fcc,,,,$,ab,2000,288695388.0
fcc,,,,$,mb,2000,288695387.9
fcc,,,,$,nl,2000,288695387.9
fcc,,,,$,ns,2000,288695387.9
fcc,,,,$,qc,2000,288695387.9
fcc,,,,$,sk,2000,288695387.9
fcc,,,,$,ab,2005,288695388.0
fcc,,,,$,mb,2005,288695387.9
fcc,,,,$,nl,2005,288695387.9
fcc,,,,$,ns,2005,288695387.9
fcc,,,,$,qc,2005,288695387.9
fcc,,,,$,sk,2005,288695387.9
fcc,,,,$,ab,2010,288695388.0
fcc,,,,$,mb,2010,288695387.9
fcc,,,,$,nl,2010,288695387.9
fcc,,,,$,ns,2010,288695387.9
fcc,,,,$,qc,2010,288695387.9
fcc,,,,$,sk,2010,288695387.9
fcc,,,,$,ab,2015,288695388.0
fcc,,,,$,mb,2015,288695387.9
fcc,,,,$,nl,2015,288695387.9
fcc,,,,$,ns,2015,288695387.9
fcc,,,,$,qc,2015,288695387.9
fcc,,,,$,sk,2015,288695387.9
fcc,,,,$,ab,2020,288695388.0
fcc,,,,$,mb,2020,288695387.9
fcc,,,,$,nl,2020,288695387.9
fcc,,,,$,ns,2020,288695387.9
fcc,,,,$,qc,2020,288695387.9
fcc,,,,$,sk,2020,288695387.9
fcc,,,,$,ab,2025,288695388.0
fcc,,,,$,mb,2025,288695387.9
fcc,,,,$,nl,2025,288695387.9
fcc,,,,$,ns,2025,288695387.9
fcc,,,,$,qc,2025,288695387.9
fcc,,,,$,sk,2025,288695387.9
fcc,,,,$,ab,2030,288695388.0
fcc,,,,$,mb,2030,288695387.9
fcc,,,,$,nl,2030,288695387.9
fcc,,,,$,ns,2030,288695387.9
fcc,,,,$,qc,2030,288695387.9
fcc,,,,$,sk,2030,288695387.9
fcc,,,,$,ab,2035,288695388.0
fcc,,,,$,mb,2035,288695387.9
fcc,,,,$,nl,2035,288695387.9
fcc,,,,$,ns,2035,288695387.9
fcc,,,,$,qc,2035,288695387.9
fcc,,,,$,sk,2035,288695387.9
fcc,,,,$,ab,2040,288695388.0
fcc,,,,$,mb,2040,288695387.9
fcc,,,,$,nl,2040,288695387.9
fcc,,,,$,ns,2040,288695387.9
fcc,,,,$,qc,2040,288695387.9
fcc,,,,$,sk,2040,288695387.9
fcc,,,,$,ab,2045,288695388.0
fcc,,,,$,mb,2045,288695387.9
fcc,,,,$,nl,2045,288695387.9
